prompt_id,image_id,prompt,image_path,parse_success,csr_obj,csr_attr,csr_rel,csr_count,csr_text,csr_all,violations,perception,clip_score
p0119,seed_2,A boat is beside a wooden dock.,outputs/images/p0119/seed_2.png,True,1.0,1.0,0.0,,,0.6666666666666666,['relation mismatch: boat beside dock'],"{'objects': ['boat', 'dock', 'trees', 'water'], 'attributes': [{'object': 'boat', 'color': 'blue'}, {'object': 'dock', 'material': 'wood'}, {'object': 'trees', 'color': 'brown'}, {'object': 'water', 'color': 'green'}], 'relations': [{'subject': 'boat', 'relation': 'anchored_to', 'object': 'dock'}, {'subject': 'trees', 'relation': 'surrounding', 'object': 'water'}, {'subject': 'trees', 'relation': 'behind', 'object': 'boat'}], 'count': [{'object': 'trees', 'number': 10}, {'object': 'dock', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.28863754868507385
p0119,seed_3,A boat is beside a wooden dock.,outputs/images/p0119/seed_3.png,True,1.0,1.0,0.0,,,0.6666666666666666,['relation mismatch: boat beside dock'],"{'objects': ['boat', 'dock', 'water', 'trees', 'sky'], 'attributes': [{'object': 'boat', 'attribute': 'white'}, {'object': 'dock', 'attribute': 'wooden'}, {'object': 'water', 'attribute': 'calm'}, {'object': 'trees', 'attribute': 'green'}, {'object': 'sky', 'attribute': 'cloudy'}], 'relations': [{'subject': 'boat', 'relation': 'anchored_to', 'object': 'dock'}, {'subject': 'trees', 'relation': 'beside', 'object': 'dock'}, {'subject': 'water', 'relation': 'under', 'object': 'boat'}, {'subject': 'water', 'relation': 'behind', 'object': 'trees'}, {'subject': 'water', 'relation': 'in_front_of', 'object': 'boat'}], 'count': [{'object': 'boat', 'number': 3}, {'object': 'pole', 'number': 7}], 'ocr_text': ['WATSON'], 'uncertain': []}",0.3190913200378418
p0120,seed_0,A phone is on the right side of a notebook.,outputs/images/p0120/seed_0.png,True,1.0,,0.0,,,0.5,['relation mismatch: phone right_of notebook'],"{'objects': ['notebook', 'smartphone', 'smartphone_case'], 'attributes': [{'object': 'notebook', 'attribute': 'open'}, {'object': 'smartphone', 'attribute': 'black'}, {'object': 'smartphone_case', 'attribute': 'blue'}], 'relations': [{'subject': 'smartphone', 'relation': 'on', 'object': 'notebook'}, {'subject': 'smartphone_case', 'relation': 'on', 'object': 'notebook'}, {'subject': 'notebook', 'relation': 'on', 'object': 'table'}], 'count': [{'object': 'smartphone', 'number': 2}, {'object': 'smartphone_case', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3061397075653076
p0120,seed_1,A phone is on the right side of a notebook.,outputs/images/p0120/seed_1.png,True,1.0,,0.0,,,0.5,['relation mismatch: phone right_of notebook'],"{'objects': ['smartphone', 'notebook', 'pen'], 'attributes': [{'object': 'smartphone', 'attribute': 'black'}, {'object': 'notebook', 'attribute': 'white lined paper'}, {'object': 'pen', 'attribute': 'silver'}], 'relations': [{'subject': 'smartphone', 'relation': 'on', 'object': 'notebook'}, {'subject': 'pen', 'relation': 'on', 'object': 'notebook'}], 'count': [{'object': 'smartphone', 'number': 1}, {'object': 'pen', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.296786367893219
p0120,seed_2,A phone is on the right side of a notebook.,outputs/images/p0120/seed_2.png,True,1.0,,0.0,,,0.5,['relation mismatch: phone right_of notebook'],"{'objects': ['smartphone', 'pen', 'notebook', 'keyboard'], 'attributes': [{'object': 'smartphone', 'attribute': 'open'}, {'object': 'pen', 'attribute': 'black'}, {'object': 'notebook', 'attribute': 'beige'}, {'object': 'keyboard', 'attribute': 'white'}], 'relations': [{'subject': 'smartphone', 'relation': 'left_of', 'object': 'notebook'}, {'subject': 'smartphone', 'relation': 'right_of', 'object': 'pen'}, {'subject': 'smartphone', 'relation': 'above', 'object': 'pen'}, {'subject': 'smartphone', 'relation': 'beside', 'object': 'notebook'}, {'subject': 'smartphone', 'relation': 'beside', 'object': 'keyboard'}], 'count': [{'object': 'smartphone', 'number': 1}, {'object': 'pen', 'number': 1}, {'object': 'notebook', 'number': 1}, {'object': 'keyboard', 'number': 1}], 'ocr_text': ['Gmail tom@uMVC.p'], 'uncertain': ['unclear email address']}",0.2666723132133484
p0120,seed_3,A phone is on the right side of a notebook.,outputs/images/p0120/seed_3.png,True,1.0,,0.0,,,0.5,['relation mismatch: phone right_of notebook'],"{'objects': ['laptop', 'phone', 'notebook', 'external hard drive'], 'attributes': [{'object': 'laptop', 'attribute': 'closed'}, {'object': 'phone', 'attribute': 'black'}, {'object': 'notebook', 'attribute': 'white'}, {'object': 'external hard drive', 'attribute': 'black'}], 'relations': [{'subject': 'phone', 'relation': 'on top of', 'object': 'notebook'}, {'subject': 'external hard drive', 'relation': 'connected to', 'object': 'phone'}], 'count': [{'object': 'phone', 'number': 1}, {'object': 'notebook', 'number': 1}, {'object': 'external hard drive', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.26735591888427734
p0121,seed_0,Two red apples are on a plate.,outputs/images/p0121/seed_0.png,True,1.0,0.0,0.0,1.0,,0.5,"['attribute mismatch: apple should be red', 'relation mismatch: apple on plate']","{'objects': ['plate', 'apple'], 'attributes': [{'object': 'plate', 'attribute': 'color', 'value': 'white'}, {'object': 'apple', 'attribute': 'color', 'value': 'red'}], 'relations': [{'subject': 'apple', 'relation': 'left_of', 'object': 'apple'}, {'subject': 'apple', 'relation': 'right_of', 'object': 'apple'}], 'count': [{'object': 'apple', 'number': 2}, {'object': 'plate', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.330907940864563
p0121,seed_1,Two red apples are on a plate.,outputs/images/p0121/seed_1.png,True,1.0,0.0,1.0,0.0,,0.5,"['attribute mismatch: apple should be red', 'count mismatch: apple should be 2', 'count mismatch: plate should be 1']","{'objects': ['plate', 'apples'], 'attributes': [{'object': 'plate', 'attribute': 'color', 'value': 'white'}, {'object': 'apples', 'attribute': 'color', 'value': 'red'}], 'relations': [{'subject': 'apple', 'relation': 'on', 'object': 'plate'}, {'subject': 'apple', 'relation': 'left_of', 'object': 'apple'}, {'subject': 'apple', 'relation': 'right_of', 'object': 'apple'}, {'subject': 'apple', 'relation': 'right_of', 'object': 'apple'}], 'count': [{'object': 'apples', 'number': 3}], 'ocr_text': [], 'uncertain': []}",0.30494678020477295
p0121,seed_2,Two red apples are on a plate.,outputs/images/p0121/seed_2.png,True,1.0,0.0,1.0,0.0,,0.5,"['attribute mismatch: apple should be red', 'count mismatch: apple should be 2', 'count mismatch: plate should be 1']","{'objects': ['plate', 'apples'], 'attributes': [{'object': 'plate', 'attribute': 'color', 'value': 'white'}, {'object': 'apples', 'attribute': 'color', 'value': 'red'}], 'relations': [{'subject': 'apple', 'relation': 'on', 'object': 'plate'}, {'subject': 'plate', 'relation': 'under', 'object': 'apples'}], 'count': [{'object': 'apples', 'number': 4}], 'ocr_text': [], 'uncertain': []}",0.33557969331741333
p0121,seed_3,Two red apples are on a plate.,outputs/images/p0121/seed_3.png,True,1.0,1.0,1.0,0.0,,0.75,"['count mismatch: apple should be 2', 'count mismatch: plate should be 1']","{'objects': ['apple', 'plate', 'table', 'background'], 'attributes': [{'object': 'apple', 'attribute': 'red'}, {'object': 'plate', 'attribute': 'white'}, {'object': 'table', 'attribute': 'wooden'}, {'object': 'background', 'attribute': 'gray'}], 'relations': [{'subject': 'apple', 'relation': 'on', 'object': 'plate'}, {'subject': 'plate', 'relation': 'on', 'object': 'table'}, {'subject': 'apple', 'relation': 'left_of', 'object': 'apple'}, {'subject': 'apple', 'relation': 'right_of', 'object': 'apple'}, {'subject': 'apple', 'relation': 'behind', 'object': 'plate'}], 'count': [{'object': 'apple', 'number': 3}, {'object': 'plate', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.30402135848999023
p0122,seed_0,Three white birds are sitting on a fence.,outputs/images/p0122/seed_0.png,True,1.0,1.0,0.0,1.0,,0.75,['relation mismatch: bird sitting_on fence'],"{'objects': ['birds', 'fence'], 'attributes': [{'object': 'birds', 'attribute': 'white'}, {'object': 'fence', 'attribute': 'metallic'}], 'relations': [{'subject': 'bird_1', 'relation': 'left_of', 'object': 'bird_2'}, {'subject': 'bird_2', 'relation': 'left_of', 'object': 'bird_3'}, {'subject': 'bird_1', 'relation': 'standing_on', 'object': 'fence'}, {'subject': 'bird_2', 'relation': 'standing_on', 'object': 'fence'}, {'subject': 'bird_3', 'relation': 'standing_on', 'object': 'fence'}], 'count': [{'object': 'birds', 'number': 3}, {'object': 'fence', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3512834310531616
p0122,seed_1,Three white birds are sitting on a fence.,outputs/images/p0122/seed_1.png,True,1.0,1.0,0.0,1.0,,0.75,['relation mismatch: bird sitting_on fence'],"{'objects': ['birds', 'fence'], 'attributes': [{'object': 'birds', 'attribute': 'white'}, {'object': 'fence', 'attribute': 'wooden'}], 'relations': [{'subject': 'bird_1', 'relation': 'left_of', 'object': 'bird_2'}, {'subject': 'bird_2', 'relation': 'left_of', 'object': 'bird_3'}, {'subject': 'bird_1', 'relation': 'standing_on', 'object': 'fence'}, {'subject': 'bird_2', 'relation': 'standing_on', 'object': 'fence'}, {'subject': 'bird_3', 'relation': 'standing_on', 'object': 'fence'}], 'count': [{'object': 'birds', 'number': 3}, {'object': 'fence', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3364938497543335
p0122,seed_2,Three white birds are sitting on a fence.,outputs/images/p0122/seed_2.png,True,1.0,0.0,0.0,1.0,,0.5,"['attribute mismatch: bird should be white', 'relation mismatch: bird sitting_on fence']","{'objects': ['birds', 'fence'], 'attributes': [{'object': 'birds', 'attribute': 'color', 'value': 'white'}, {'object': 'fence', 'attribute': 'material', 'value': 'metal'}], 'relations': [{'subject': 'birds', 'relation': 'standing_on', 'object': 'fence'}, {'subject': 'fence', 'relation': 'holding', 'object': 'birds'}], 'count': [{'object': 'birds', 'number': 3}, {'object': 'fence', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.357243150472641
p0122,seed_3,Three white birds are sitting on a fence.,outputs/images/p0122/seed_3.png,True,1.0,1.0,0.0,0.5,,0.625,"['relation mismatch: bird sitting_on fence', 'count mismatch: fence should be 1']","{'objects': ['birds', 'fence', 'wooden posts'], 'attributes': [{'object': 'birds', 'attribute': 'white'}, {'object': 'birds', 'attribute': 'orange beaks'}, {'object': 'birds', 'attribute': 'orange feet'}, {'object': 'fence', 'attribute': 'chain-link'}, {'object': 'wooden posts', 'attribute': 'gray'}], 'relations': [{'subject': 'bird 1', 'relation': 'left_of', 'object': 'bird 2'}, {'subject': 'bird 2', 'relation': 'left_of', 'object': 'bird 3'}, {'subject': 'bird 1', 'relation': 'standing_on', 'object': 'wooden post 1'}, {'subject': 'bird 2', 'relation': 'standing_on', 'object': 'wooden post 2'}, {'subject': 'bird 3', 'relation': 'standing_on', 'object': 'wooden post 3'}], 'count': [{'object': 'birds', 'number': 3}, {'object': 'wooden posts', 'number': 3}], 'ocr_text': [], 'uncertain': []}",0.3659901022911072
p0123,seed_0,Four blue cups are on a table.,outputs/images/p0123/seed_0.png,True,0.5,1.0,0.0,0.0,,0.375,"['missing object: table', 'relation mismatch: cup on table', 'count mismatch: cup should be 4', 'count mismatch: table should be 1']","{'objects': ['mug'], 'attributes': [{'object': 'mug', 'color': 'blue'}], 'relations': [{'subject': 'mug', 'relation': 'in_front_of', 'object': 'mug'}, {'subject': 'mug', 'relation': 'behind', 'object': 'mug'}, {'subject': 'mug', 'relation': 'beside', 'object': 'mug'}, {'subject': 'mug', 'relation': 'beside', 'object': 'mug'}, {'subject': 'mug', 'relation': 'beside', 'object': 'mug'}], 'count': [{'object': 'mug', 'number': 6}], 'ocr_text': [], 'uncertain': []}",0.312887966632843
p0123,seed_1,Four blue cups are on a table.,outputs/images/p0123/seed_1.png,True,0.5,1.0,0.0,0.5,,0.5,"['missing object: table', 'relation mismatch: cup on table', 'count mismatch: table should be 1']","{'objects': ['mug'], 'attributes': [{'object': 'mug', 'color': 'light blue'}], 'relations': [{'subject': 'mug', 'relation': 'left_of', 'object': 'mug'}, {'subject': 'mug', 'relation': 'right_of', 'object': 'mug'}, {'subject': 'mug', 'relation': 'right_of', 'object': 'mug'}, {'subject': 'mug', 'relation': 'left_of', 'object': 'mug'}], 'count': [{'object': 'mug', 'number': 4}], 'ocr_text': [], 'uncertain': []}",0.3292772173881531
p0123,seed_2,Four blue cups are on a table.,outputs/images/p0123/seed_2.png,True,0.5,1.0,0.0,0.0,,0.375,"['missing object: table', 'relation mismatch: cup on table', 'count mismatch: cup should be 4', 'count mismatch: table should be 1']","{'objects': ['cup', 'saucer', 'plant'], 'attributes': [{'object': 'cup', 'color': 'blue'}, {'object': 'saucer', 'color': 'blue'}, {'object': 'plant', 'color': 'white'}], 'relations': [{'subject': 'cup', 'relation': 'on', 'object': 'saucer'}, {'subject': 'plant', 'relation': 'beside', 'object': 'cup'}], 'count': [{'object': 'cup', 'number': 6}, {'object': 'saucer', 'number': 6}, {'object': 'plant', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3183618187904358
p0123,seed_3,Four blue cups are on a table.,outputs/images/p0123/seed_3.png,True,0.5,1.0,0.0,0.0,,0.375,"['missing object: table', 'relation mismatch: cup on table', 'count mismatch: cup should be 4', 'count mismatch: table should be 1']","{'objects': ['cup', 'saucer', 'cloth'], 'attributes': [{'object': 'cup', 'color': 'blue'}, {'object': 'saucer', 'color': 'blue'}, {'object': 'cloth', 'color': 'gray'}], 'relations': [{'subject': 'cup', 'relation': 'on', 'object': 'saucer'}, {'subject': 'saucer', 'relation': 'under', 'object': 'cup'}, {'subject': 'cloth', 'relation': 'under', 'object': 'saucer'}], 'count': [{'object': 'cup', 'number': 5}, {'object': 'saucer', 'number': 5}, {'object': 'cloth', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.32640954852104187
p0124,seed_0,Two dogs are under a green umbrella.,outputs/images/p0124/seed_0.png,True,1.0,1.0,1.0,0.5,,0.875,['count mismatch: umbrella should be 1'],"{'objects': ['dog', 'umbrella', 'plant', 'building'], 'attributes': [{'object': 'dog', 'attribute': 'white'}, {'object': 'umbrella', 'attribute': 'green'}, {'object': 'plant', 'attribute': 'green leaves'}, {'object': 'building', 'attribute': 'brown wall'}], 'relations': [{'subject': 'dog', 'relation': 'under', 'object': 'umbrella'}, {'subject': 'plant', 'relation': 'left_of', 'object': 'dog'}, {'subject': 'building', 'relation': 'behind', 'object': 'dog'}], 'count': [{'object': 'dog', 'number': 2}, {'object': 'plant', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.3861207962036133
p0124,seed_1,Two dogs are under a green umbrella.,outputs/images/p0124/seed_1.png,True,1.0,1.0,1.0,1.0,,1.0,[],"{'objects': ['dog', 'umbrella'], 'attributes': [{'object': 'dog', 'attribute': 'black and white'}, {'object': 'dog', 'attribute': 'brown and black'}, {'object': 'umbrella', 'attribute': 'green'}], 'relations': [{'subject': 'dog', 'relation': 'under', 'object': 'umbrella'}, {'subject': 'dog', 'relation': 'left_of', 'object': 'dog'}, {'subject': 'dog', 'relation': 'right_of', 'object': 'dog'}], 'count': [{'object': 'dog', 'number': 2}, {'object': 'umbrella', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3748607635498047
p0124,seed_2,Two dogs are under a green umbrella.,outputs/images/p0124/seed_2.png,True,1.0,1.0,1.0,1.0,,1.0,[],"{'objects': ['dog', 'umbrella'], 'attributes': [{'object': 'dog', 'attribute': 'white'}, {'object': 'dog', 'attribute': 'sitting'}, {'object': 'umbrella', 'attribute': 'green'}], 'relations': [{'subject': 'dog', 'relation': 'under', 'object': 'umbrella'}, {'subject': 'dog', 'relation': 'beside', 'object': 'dog'}], 'count': [{'object': 'dog', 'number': 2}, {'object': 'umbrella', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.38913586735725403
p0124,seed_3,Two dogs are under a green umbrella.,outputs/images/p0124/seed_3.png,True,1.0,1.0,1.0,1.0,,1.0,[],"{'objects': ['dog', 'umbrella'], 'attributes': [{'object': 'dog', 'attribute': 'brown'}, {'object': 'dog', 'attribute': 'black'}, {'object': 'umbrella', 'attribute': 'green'}], 'relations': [{'subject': 'dog', 'relation': 'under', 'object': 'umbrella'}, {'subject': 'dog', 'relation': 'left_of', 'object': 'dog'}, {'subject': 'dog', 'relation': 'right_of', 'object': 'dog'}], 'count': [{'object': 'dog', 'number': 2}, {'object': 'umbrella', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.36879783868789673
p0125,seed_0,Five yellow balloons are above a small box.,outputs/images/p0125/seed_0.png,True,1.0,0.0,1.0,0.5,,0.625,"['attribute mismatch: balloon should be yellow', 'attribute mismatch: box should be small', 'count mismatch: balloon should be 5']","{'objects': ['balloons', 'box'], 'attributes': [{'object': 'balloons', 'attribute': 'color', 'value': 'yellow'}, {'object': 'box', 'attribute': 'color', 'value': 'brown'}], 'relations': [{'subject': 'balloons', 'relation': 'above', 'object': 'box'}], 'count': [{'object': 'balloons', 'number': 18}, {'object': 'box', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.35836875438690186
p0125,seed_1,Five yellow balloons are above a small box.,outputs/images/p0125/seed_1.png,True,1.0,0.0,0.0,1.0,,0.5,"['attribute mismatch: balloon should be yellow', 'attribute mismatch: box should be small', 'relation mismatch: balloon above box']","{'objects': ['balloons', 'gift box'], 'attributes': [{'object': 'balloons', 'attribute': 'color', 'value': 'yellow'}, {'object': 'gift box', 'attribute': 'color', 'value': 'yellow'}, {'object': 'gift box', 'attribute': 'decor', 'value': 'red ribbon'}], 'relations': [{'subject': 'balloons', 'relation': 'attached_to', 'object': 'gift box'}], 'count': [{'object': 'balloons', 'number': 5}, {'object': 'gift box', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3569678068161011
p0125,seed_2,Five yellow balloons are above a small box.,outputs/images/p0125/seed_2.png,True,1.0,0.5,1.0,0.5,,0.75,"['attribute mismatch: box should be small', 'count mismatch: balloon should be 5']","{'objects': ['balloon', 'box'], 'attributes': [{'object': 'balloon', 'color': 'yellow'}, {'object': 'box', 'color': 'white'}], 'relations': [{'subject': 'balloon', 'relation': 'attached_to', 'object': 'box'}, {'subject': 'balloon', 'relation': 'above', 'object': 'box'}], 'count': [{'object': 'balloon', 'number': 4}, {'object': 'box', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3447948396205902
p0125,seed_3,Five yellow balloons are above a small box.,outputs/images/p0125/seed_3.png,True,1.0,0.5,1.0,0.5,,0.75,"['attribute mismatch: box should be small', 'count mismatch: balloon should be 5']","{'objects': ['balloons', 'box'], 'attributes': [{'object': 'balloons', 'color': 'yellow'}, {'object': 'balloons', 'color': 'white'}, {'object': 'box', 'color': 'brown'}], 'relations': [{'subject': 'balloons', 'relation': 'above', 'object': 'box'}], 'count': [{'object': 'balloons', 'number': 7}, {'object': 'box', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.34185561537742615
p0126,seed_0,Three black cars are parked beside a building.,outputs/images/p0126/seed_0.png,True,0.5,0.0,0.0,0.0,,0.125,"['missing object: building', 'attribute mismatch: car should be black', 'relation mismatch: car beside building', 'count mismatch: car should be 3', 'count mismatch: building should be 1']","{'objects': ['car'], 'attributes': [{'object': 'car', 'attribute': 'color', 'value': 'black'}, {'object': 'car', 'attribute': 'model', 'value': 'Toyota Camry'}], 'relations': [{'subject': 'car', 'relation': 'left_of', 'object': 'car'}, {'subject': 'car', 'relation': 'right_of', 'object': 'car'}], 'count': [{'object': 'car', 'number': 2}], 'ocr_text': ['Toyota Camry'], 'uncertain': []}",0.3109776973724365
p0126,seed_1,Three black cars are parked beside a building.,outputs/images/p0126/seed_1.png,True,0.5,0.0,0.0,0.5,,0.25,"['missing object: building', 'attribute mismatch: car should be black', 'relation mismatch: car beside building', 'count mismatch: building should be 1']","{'objects': ['car'], 'attributes': [{'object': 'car', 'attribute': 'color', 'value': 'black'}, {'object': 'car', 'attribute': 'model', 'value': 'Lada'}], 'relations': [{'subject': 'car', 'relation': 'left_of', 'object': 'car'}, {'subject': 'car', 'relation': 'right_of', 'object': 'car'}, {'subject': 'car', 'relation': 'in_front_of', 'object': 'building'}], 'count': [{'object': 'car', 'number': 3}], 'ocr_text': ['YOMA'], 'uncertain': []}",0.3168431520462036
p0126,seed_2,Three black cars are parked beside a building.,outputs/images/p0126/seed_2.png,True,1.0,1.0,0.0,0.5,,0.625,"['relation mismatch: car beside building', 'count mismatch: building should be 1']","{'objects': ['building', 'car'], 'attributes': [{'object': 'building', 'attribute': 'brick'}, {'object': 'car', 'attribute': 'black'}], 'relations': [{'subject': 'car', 'relation': 'left_of', 'object': 'car'}, {'subject': 'car', 'relation': 'right_of', 'object': 'car'}, {'subject': 'car', 'relation': 'in_front_of', 'object': 'building'}], 'count': [{'object': 'car', 'number': 3}], 'ocr_text': [], 'uncertain': []}",0.3257805109024048
p0126,seed_3,Three black cars are parked beside a building.,outputs/images/p0126/seed_3.png,True,0.5,0.0,0.0,0.5,,0.25,"['missing object: building', 'attribute mismatch: car should be black', 'relation mismatch: car beside building', 'count mismatch: building should be 1']","{'objects': ['car'], 'attributes': [{'object': 'car', 'attribute': 'color', 'value': 'black'}, {'object': 'car', 'attribute': 'model', 'value': 'classic'}], 'relations': [{'subject': 'car', 'relation': 'left_of', 'object': 'car'}, {'subject': 'car', 'relation': 'right_of', 'object': 'car'}, {'subject': 'car', 'relation': 'in_front_of', 'object': 'building'}], 'count': [{'object': 'car', 'number': 3}], 'ocr_text': [], 'uncertain': []}",0.2914803624153137
p0127,seed_0,Two astronauts are standing beside one silver rocket.,outputs/images/p0127/seed_0.png,True,1.0,1.0,1.0,0.5,,0.875,['count mismatch: rocket should be 1'],"{'objects': ['astronauts', 'rocket'], 'attributes': [{'object': 'astronauts', 'attribute': 'wearing spacesuits'}, {'object': 'rocket', 'attribute': 'silver'}], 'relations': [{'subject': 'astronauts', 'relation': 'standing_beside', 'object': 'rocket'}, {'subject': 'rocket', 'relation': 'in_front_of', 'object': 'astronauts'}], 'count': [{'object': 'astronauts', 'number': 2}, {'object': 'astronauts', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.36651840806007385
p0127,seed_1,Two astronauts are standing beside one silver rocket.,outputs/images/p0127/seed_1.png,True,1.0,1.0,1.0,0.5,,0.875,['count mismatch: astronaut should be 2'],"{'objects': ['astronauts', 'rocket', 'building', 'scaffolding'], 'attributes': [{'object': 'astronauts', 'attribute': 'wearing silver spacesuits'}, {'object': 'rocket', 'attribute': 'silver with NASA logo'}, {'object': 'building', 'attribute': 'large white structure'}, {'object': 'scaffolding', 'attribute': 'metal framework'}], 'relations': [{'subject': 'astronauts', 'relation': 'standing_beside', 'object': 'rocket'}, {'subject': 'scaffolding', 'relation': 'behind', 'object': 'building'}, {'subject': 'building', 'relation': 'behind', 'object': 'astronauts'}], 'count': [{'object': 'astronauts', 'number': 4}, {'object': 'rocket', 'number': 1}], 'ocr_text': ['NASA'], 'uncertain': []}",0.3167699873447418
p0127,seed_2,Two astronauts are standing beside one silver rocket.,outputs/images/p0127/seed_2.png,True,1.0,1.0,1.0,0.0,,0.75,"['count mismatch: astronaut should be 2', 'count mismatch: rocket should be 1']","{'objects': ['astronauts', 'space suits', 'rockets', 'spacecraft'], 'attributes': [{'object': 'astronauts', 'attribute': 'wearing space suits'}, {'object': 'space suits', 'attribute': 'reflective'}, {'object': 'rockets', 'attribute': 'silver'}, {'object': 'spacecraft', 'attribute': 'partially visible'}], 'relations': [{'subject': 'astronauts', 'relation': 'standing_beside', 'object': 'rockets'}, {'subject': 'astronauts', 'relation': 'standing_beside', 'object': 'spacecraft'}], 'count': [{'object': 'astronauts', 'number': 3}, {'object': 'rockets', 'number': 4}], 'ocr_text': ['MASS'], 'uncertain': [""text recognition of 'MASS'""]}",0.32757729291915894
p0127,seed_3,Two astronauts are standing beside one silver rocket.,outputs/images/p0127/seed_3.png,True,1.0,1.0,1.0,0.5,,0.875,['count mismatch: rocket should be 1'],"{'objects': ['astronauts', 'spacesuit', 'rocket', 'mountains', 'sky', 'ground'], 'attributes': [{'object': 'astronauts', 'attribute': 'wearing spacesuits'}, {'object': 'spacesuit', 'attribute': 'white with red and blue patches'}, {'object': 'rocket', 'attribute': 'silver with red stripes'}, {'object': 'mountains', 'attribute': 'distant and brown'}, {'object': 'sky', 'attribute': 'clear and blue'}, {'object': 'ground', 'attribute': 'dirt and dry'}], 'relations': [{'subject': 'astronauts', 'relation': 'standing_beside', 'object': 'rocket'}, {'subject': 'mountains', 'relation': 'behind', 'object': 'astronauts'}, {'subject': 'sky', 'relation': 'above', 'object': 'astronauts'}, {'subject': 'ground', 'relation': 'under', 'object': 'astronauts'}], 'count': [{'object': 'astronauts', 'number': 2}, {'object': 'mountains', 'number': 1}], 'ocr_text': ['USA'], 'uncertain': []}",0.35679805278778076
p0128,seed_0,Four cats are sitting on a blue sofa.,outputs/images/p0128/seed_0.png,True,1.0,0.0,1.0,0.5,,0.625,"['attribute mismatch: sofa should be blue', 'count mismatch: cat should be 4']","{'objects': ['cat', 'couch', 'wallpaper', 'bowl'], 'attributes': [{'object': 'cat', 'attribute': 'color'}, {'object': 'couch', 'attribute': 'color'}, {'object': 'wallpaper', 'attribute': 'pattern'}, {'object': 'bowl', 'attribute': 'material'}], 'relations': [{'subject': 'cat', 'relation': 'sitting_on', 'object': 'couch'}, {'subject': 'bowl', 'relation': 'in_front_of', 'object': 'cat'}], 'count': [{'object': 'cat', 'number': 5}, {'object': 'couch', 'number': 1}, {'object': 'bowl', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3538438677787781
p0128,seed_1,Four cats are sitting on a blue sofa.,outputs/images/p0128/seed_1.png,True,1.0,0.0,0.0,0.5,,0.375,"['attribute mismatch: sofa should be blue', 'relation mismatch: cat sitting_on sofa', 'count mismatch: cat should be 4']","{'objects': ['cat', 'couch'], 'attributes': [{'object': 'cat', 'attribute': 'color', 'value': 'orange'}, {'object': 'couch', 'attribute': 'color', 'value': 'blue'}], 'relations': [{'subject': 'cat', 'relation': 'left_of', 'object': 'cat'}, {'subject': 'cat', 'relation': 'right_of', 'object': 'cat'}, {'subject': 'cat', 'relation': 'right_of', 'object': 'cat'}, {'subject': 'couch', 'relation': 'under', 'object': 'cat'}], 'count': [{'object': 'cat', 'number': 3}, {'object': 'couch', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3571266233921051
p0128,seed_2,Four cats are sitting on a blue sofa.,outputs/images/p0128/seed_2.png,True,1.0,1.0,1.0,0.5,,0.875,['count mismatch: cat should be 4'],"{'objects': ['cat', 'couch', 'painting', 'wall', 'plant'], 'attributes': [{'object': 'cat', 'attribute': 'orange'}, {'object': 'cat', 'attribute': 'gray'}, {'object': 'cat', 'attribute': 'orange'}, {'object': 'couch', 'attribute': 'blue'}, {'object': 'painting', 'attribute': 'floral'}, {'object': 'wall', 'attribute': 'blue'}, {'object': 'plant', 'attribute': 'green'}], 'relations': [{'subject': 'cat', 'relation': 'on', 'object': 'couch'}, {'subject': 'couch', 'relation': 'in front of', 'object': 'wall'}, {'subject': 'painting', 'relation': 'on', 'object': 'wall'}, {'subject': 'plant', 'relation': 'beside', 'object': 'couch'}], 'count': [{'object': 'cat', 'number': 3}, {'object': 'couch', 'number': 1}, {'object': 'painting', 'number': 2}, {'object': 'plant', 'number': 1}], 'ocr_text': [''], 'uncertain': []}",0.349027156829834
